Season,Date submitted,Order number,Username,Order status,Due date,Charged,Charged amount,Charged by operator,Product name,Physical document,Copies,Paper size,Paper color,Paper type,Print color,Single or double sided,Binding,Stab binding Material,Saddle stitch binding Material,Saddle stitch binding Binding Edge,Stapling Position,Front cover,Front cover Print on cover,Back cover,Hole punching,Laminating,Cutting,Collating,Folding,Packaging,Material name,Material color,Print Information (DMC staff only) Square Inches,Print Information (DMC staff only) Printer,Print information Print mode,Print information Filament Weight (CLC/DMC Staff use only),Special Information (Operator Only) Job difficulty,Special Information (Operator Only) Machine,Delivery option,Delivery label,Delivery details,Proof required,Total color pages,Total grayscale pages
Fall 2025,10/28/2025 14:02,26232.0,doka1702,Completed - Ready For Pickup,10/29/2025,Yes,$5.66 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH D (24""x36"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/28/2025 13:22,26231.0,emja1130,Completed - Ready For Pickup,10/29/2025,Yes,$5.66 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH D (24""x36"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/28/2025 13:15,26230.0,dagr8247,Completed - Ready For Pickup,10/29/2025,Yes,$0.28 ,magl3911,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/28/2025 12:48,26229.0,rybe2809,Completed - Ready For Pickup,10/29/2025,Yes,$0.16 ,bhvi9697,Document,No,1.0,Letter (8.5 x 11),White,Cardstock,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/28/2025 12:28,26228.0,phsc5451,Completed - Ready For Pickup,10/29/2025,Yes,$0.28 ,bhvi9697,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/28/2025 12:15,26227.0,else8492,Completed - Ready For Pickup,10/29/2025,Yes,$11.30 ,magl3911,Large-Format Poster,No,1.0,"ARCH E (36""x48"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/28/2025 9:41,26226.0,wamc6114,Completed - Ready For Pickup,10/29/2025,Yes,$5.50 ,macl5840,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,23.0,1.0
Fall 2025,10/28/2025 9:39,26225.0,tama7438,Cancelled,10/29/2025,No,,,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Double sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,12.0,0.0
Fall 2025,10/28/2025 9:07,26224.0,miwi4741,Completed - Ready For Pickup,10/29/2025,Yes,$4.12 ,eeto3049,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,18.0,0.0
Fall 2025,10/28/2025 7:02,26223.0,else8492,Completed - Ready For Pickup,10/29/2025,Yes,$6.25 ,eeto3049,Large-Format Poster,No,1.0,Custom,Translucent Bond - Vellum,24 inch,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/27/2025 23:27,26222.0,mave2407,Completed - Ready For Pickup,10/29/2025,Yes,$12.73 ,eeto3049,Large-Format Poster,No,1.0,Custom,Generic Poster Paper,36 inch,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,1.0
Fall 2025,10/27/2025 21:07,26221.0,emta6640,Completed - Ready For Pickup,10/28/2025,Yes,$11.30 ,magl3911,Large-Format Poster,No,1.0,"ARCH E (36""x48"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/27/2025 18:03,26220.0,amco3931,Completed - Ready For Pickup,10/28/2025,Yes,$5.19 ,macl5840,Booklet,No,1.0,Tabloid,White,24lb Bond,Color,,No binding,,,,,No Cover,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,28.0,0.0
Fall 2025,10/27/2025 14:31,26219.0,ilts9637,Cancelled,11/3/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/27/2025 12:14,26216.0,paja6431,Completed - Ready For Pickup,10/28/2025,Yes,$5.64 ,miba2167,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/27/2025 12:01,26214.0,mabr7216,Completed - Ready For Pickup,10/28/2025,Yes,$0.00 ,miba2167,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,4.0,0.0
Fall 2025,10/27/2025 11:07,26213.0,saha4604,Completed - Ready For Pickup,10/28/2025,Yes,$0.98 ,eeto3049,Document,No,1.0,Letter (8.5 x 11),White,Cardstock,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,6.0,0.0
Fall 2025,10/27/2025 10:31,26208.0,sian3934,Completed - Ready For Pickup,10/28/2025,Yes,$0.71 ,grje8745,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,5.0,0.0
Fall 2025,10/27/2025 9:49,26207.0,sian3934,Completed - Ready For Pickup,10/28/2025,Yes,$0.28 ,eeto3049,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/27/2025 9:39,26206.0,amma2374,Completed - Ready For Pickup,10/28/2025,Yes,$2.82 ,grje8745,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/27/2025 9:37,26205.0,amma2374,Completed - Ready For Pickup,10/28/2025,Yes,$0.43 ,grje8745,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,2.0,1.0
Fall 2025,10/27/2025 9:36,26204.0,mawi1177,Cancelled,10/30/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Orange,,,High Speed,603.98,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/27/2025 9:32,26203.0,miba2167,Completed - Ready For Pickup,10/28/2025,Yes,$0.00 ,grje8745,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Grayscale,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,10/26/2025 22:49,26200.0,joby2612,Cancelled,10/28/2025,No,,,Large-Format Poster,No,1.0,"ARCH D (24""x36"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,10/26/2025 16:36,26198.0,saca5894,Completed - Ready For Pickup,10/28/2025,Yes,$5.66 ,eeto3049,Large-Format Poster,No,1.0,"ARCH D (24""x36"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/26/2025 16:34,26197.0,saca5894,Completed - Ready For Pickup,10/28/2025,Yes,$11.30 ,grje8745,Large-Format Poster,No,1.0,"ARCH E (36""x48"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/24/2025 14:13,26195.0,meca3689,Completed - Ready For Pickup,10/27/2025,Yes,$5.66 ,grje8745,Large-Format Poster,No,1.0,"ARCH D (24""x36"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/24/2025 14:09,26194.0,meca3689,Completed - Ready For Pickup,10/27/2025,Yes,$2.82 ,grje8745,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/24/2025 13:42,26193.0,cach1913,Completed - Ready For Pickup,10/27/2025,Yes,$0.27 ,grje8745,Document,No,1.0,Tabloid (11 x 17),White,Cardstock,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/24/2025 11:48,26192.0,jaar5772,Completed - Ready For Pickup,10/27/2025,Yes,$0.00 ,grje8745,Large-Format Poster,No,1.0,"ARCH D (24""x36"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,11.0,0.0
Fall 2025,10/24/2025 8:36,26190.0,akto2105,Completed - Ready For Pickup,10/29/2025,Yes,$2.00 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,High Speed,62.8,2-5 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/24/2025 2:29,26188.0,akto2105,Completed - Ready For Pickup,10/29/2025,Yes,$7.27 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,High Speed,231,5-10 hrs,Bambu X1 Carbon,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/23/2025 17:53,26187.0,garo7461,Completed - Ready For Pickup,10/24/2025,Yes,$8.46 ,assh2097,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,3.0,0.0
Fall 2025,10/23/2025 11:56,26186.0,kako1588,Completed - Ready For Pickup,10/24/2025,Yes,$0.00 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/23/2025 11:40,26185.0,cabe2826,Completed - Ready For Pickup,10/24/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/23/2025 11:39,26184.0,doka1702,Completed - Ready For Pickup,10/24/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/23/2025 11:37,26183.0,cach1913,Completed - Ready For Pickup,10/24/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/23/2025 11:12,26182.0,akto2105,Completed - Ready For Pickup,10/28/2025,Yes,$0.71 ,bhvi9697,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,7.37,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/23/2025 9:25,26180.0,miwi4741,Completed - Ready For Pickup,10/24/2025,Yes,$1.96 ,eeto3049,Document,No,12.0,Letter (8.5 x 11),White,Cardstock,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/23/2025 9:17,26179.0,miwi4741,Cancelled,10/24/2025,No,,,Document,No,12.0,Letter (8.5 x 11),White,Cardstock,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/22/2025 22:59,26176.0,anne7321,Completed - Ready For Pickup,10/23/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,10/22/2025 18:04,26173.0,emkw2662,Completed - Ready For Pickup,10/23/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/22/2025 16:51,26172.0,akto2105,Completed - Ready For Pickup,10/27/2025,Yes,$2.41 ,eeto3049,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Clear,,,Standard,76,>10 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/22/2025 15:24,26171.0,macl5840,Completed - Ready For Pickup,10/23/2025,Yes,$0.00 ,miba2167,Document,No,1.0,Tabloid (11 x 17),White,Cardstock,Grayscale,Double sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/22/2025 14:11,26169.0,cagi9706,Completed - Ready For Pickup,10/23/2025,Yes,$16.97 ,magl3911,Large-Format Poster,No,1.0,"ARCH D (24""x36"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,3.0,0.0
Fall 2025,10/22/2025 11:59,26165.0,elfi8989,Completed - Ready For Pickup,10/27/2025,Yes,$2.15 ,magl3911,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/21/2025 14:21,26151.0,amco3931,Completed - Ready For Pickup,10/24/2025,Yes,$0.00 ,magl3911,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,Standard,,< 2 hrs,Bambu X1 Carbon,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/21/2025 13:55,26150.0,bela5768,Completed - Ready For Pickup,10/22/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/21/2025 13:02,26149.0,brwu8752,Completed - Ready For Pickup,10/22/2025,Yes,$0.01 ,bhvi9697,Large-Format Poster,No,1.0,Custom,Generic Poster Paper,36 inch,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,10/21/2025 13:01,26148.0,dagr8247,Completed - Ready For Pickup,10/22/2025,Yes,$0.46 ,magl3911,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/21/2025 11:30,26147.0,phsc5451,Completed - Ready For Pickup,10/22/2025,Yes,$0.46 ,eeto3049,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Double sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/21/2025 10:11,26146.0,stca2641,Completed - Ready For Pickup,10/22/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,10/21/2025 10:10,26145.0,inpe6980,Completed - Ready For Pickup,10/22/2025,Yes,$0.00 ,eeto3049,Document,No,35.0,Tabloid (11 x 17),White,Generic Printer Paper,Grayscale,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,10/21/2025 8:56,26144.0,jofo9166,Completed - Ready For Pickup,10/23/2025,Yes,$3.67 ,eeto3049,Large-Format Poster,No,1.0,Custom,Generic Poster Paper,24 inch,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,10/21/2025 8:41,26143.0,daji9569,Completed - Ready For Pickup,10/22/2025,Yes,$0.92 ,eeto3049,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,4.0,0.0
Fall 2025,10/21/2025 8:32,26142.0,daji9569,Cancelled,10/22/2025,No,,,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,4.0,1.0
Fall 2025,10/21/2025 3:02,26141.0,cacl8373,Completed - Ready For Pickup,10/22/2025,Yes,$0.92 ,macl5840,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,3.0,1.0
Fall 2025,10/20/2025 15:35,26140.0,albu1070,Completed - Ready For Pickup,10/21/2025,Yes,$0.46 ,bhvi9697,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Double sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/20/2025 12:51,26138.0,grje8745,Completed - Ready For Pickup,10/21/2025,Yes,$0.00 ,magl3911,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/20/2025 10:33,26130.0,albu1070,Completed - Ready For Pickup,10/21/2025,Yes,$0.43 ,grje8745,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,3.0,0.0
Fall 2025,10/20/2025 9:37,26127.0,amma2374,Completed - Ready For Pickup,10/21/2025,Yes,$0.85 ,eeto3049,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,6.0,0.0
Fall 2025,10/20/2025 9:33,26126.0,sian3934,Completed - Ready For Pickup,10/21/2025,Yes,$0.43 ,grje8745,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,3.0,0.0
Fall 2025,10/20/2025 9:03,26124.0,desw2868,Completed - Ready For Pickup,10/21/2025,Yes,$0.46 ,grje8745,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,4.0,0.0
Fall 2025,10/19/2025 16:49,26121.0,emta4037,Cancelled,10/21/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Translucent Bond - Vellum,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/19/2025 16:40,26119.0,daqu6500,Cancelled,10/23/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,Standard,50.75,2-5 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/19/2025 16:39,26118.0,emta4037,Cancelled,10/21/2025,No,,,Large-Format Poster,No,1.0,"ARCH E (36""x48"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/19/2025 14:34,26117.0,mawi1177,Completed - Ready For Pickup,10/21/2025,Yes,$7.77 ,grje8745,Large-Format Poster,No,1.0,Custom,Generic Poster Paper,24 inch,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,7.0,1.0
Fall 2025,10/17/2025 14:15,26114.0,kada8024,Completed - Ready For Pickup,10/21/2025,Yes,$22.60 ,grje8745,Large-Format Poster,No,1.0,"ARCH E (36""x48"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/16/2025 19:14,26111.0,kada8024,Completed - Ready For Pickup,10/28/2025,Yes,$2.47 ,macl5840,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,TPU (Flexible),White,,,Standard,35.91,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/16/2025 15:54,26109.0,dela1167,Completed - Ready For Pickup,10/21/2025,Yes,$0.00 ,amco3931,3D Print,No,3.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,High Speed,116.68,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,10/16/2025 12:55,26108.0,phsc5451,Completed - Ready For Pickup,10/17/2025,Yes,$0.14 ,bhvi9697,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 9:38,26106.0,argy1920,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 9:14,26105.0,lath9385,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/16/2025 8:52,26104.0,evla4218,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 8:50,26103.0,desc2143,Cancelled,10/17/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 8:48,26102.0,epne3395,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 8:42,26101.0,jaba4781,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 8:35,26100.0,isra2406,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 8:33,26099.0,saha4604,Cancelled,10/17/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/16/2025 8:29,26098.0,suta9222,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 8:26,26097.0,angl9597,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 8:23,26096.0,alkl8440,Cancelled,10/17/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 7:59,26095.0,fico9181,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 7:50,26094.0,luhe3565,Cancelled,10/17/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 7:37,26093.0,nojo1657,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 7:34,26092.0,brbe4277,Cancelled,10/17/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,2.0,0.0
Fall 2025,10/16/2025 1:50,26091.0,cacl8373,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,10/16/2025 1:01,26090.0,hehe4980,Completed - Ready For Pickup,10/17/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
